"","Population","treatment","mf","biomass","X3MSO","OHAlkenyl","X4MSO","Allyl","X5MSO","Butenyl","X3MT","MSOO","OHI3M","X4MT","Flavonol16","I3M","Flavonol17","Flavonol18","Indole","totalaliphatic","totalindole","totalGSL","totalflavonoid","logGSL","logindoles","logaliphatics","logflavonoids","shannon_diversity","cwd","ppt","pck","tmin","tmax","elevation","str","avg_growing_season","contemporary_PC1","contemporary_PC2","historic_PC1","historic_PC2"
"58","LV1","CW",10,0.195,0,54.947185,73.141135,11.79222,6.05955,683.5412,0,52.480505,13.180015,7.186265,31.59237,47.373925,18.551665,62.66341,43.59454,889.14806,104.14848,993.29654,112.807445,6.87532125077751,4.64009727622203,6.7545428859339,4.723595724032,1.3796468437225,18249.9499893188,54495.85996175,160090.570127487,-1.62793011294918,11.1549193301358,2593.416641,109548.457748413,6.58064516129032,3.9875844825667,-0.462172905682881,4.08020510217366,-0.29262502440552
"59","LV1","CW",13,0.21,10.597775,0,49.655255,246.40263,0,1328.91592,74.344225,11.01953,72.648195,30.587015,31.56794,105.5012,58.461685,127.12084,8.244135,1751.52235,186.39353,1937.91588,217.150465,7.54036582070994,5.04874185555111,7.44693162270491,5.30460445253631,1.37097365953299,18249.9499893188,54495.85996175,160090.570127487,-1.62793011294918,11.1549193301358,2593.416641,109548.457748413,6.58064516129032,3.9875844825667,-0.462172905682881,4.08020510217366,-0.29262502440552
"60","LV1","CW",14,0.18,0,0,39.4657,24.865,0,1640.246765,0,54.050345,35.643,34.294655,31.642855,93.90675,63.039475,95.97398,21.425795,1792.922465,150.975545,1943.89801,190.65631,7.56559449243692,5.01177911110009,7.48237773429641,5.23089747135475,1.03649145664215,18249.9499893188,54495.85996175,160090.570127487,-1.62793011294918,11.1549193301358,2593.416641,109548.457748413,6.58064516129032,3.9875844825667,-0.462172905682881,4.08020510217366,-0.29262502440552
"61","LV1","CW",19,0.165,55.643505,0,37.56245,119.7314,0,565.58541,17.855645,54.773425,7.383155,6.558705,22.140045,18.482685,6.29584,70.7731,24.66809,857.71054,50.53393,908.24447,99.208985,6.64801654855606,3.89373485916782,6.57783887559838,4.55873855492152,1.30973673827179,18249.9499893188,54495.85996175,160090.570127487,-1.62793011294918,11.1549193301358,2593.416641,109548.457748413,6.58064516129032,3.9875844825667,-0.462172905682881,4.08020510217366,-0.29262502440552
"62","LV2","C",2,0.205,0,60.65445,12.435915,12.386305,28.995025,736.921765,0,0,0,0,19.482675,34.00502,5.803015,27.99042,49.650265,851.39346,83.655285,935.048745,53.27611,6.81396717777675,4.28149728358258,6.72629694313587,3.96039951466896,1.03349344233567,17829.6500501633,53479.3599025533,153506.250231743,-1.46107528006698,11.2891666926444,2500.457178,254152.510131836,6.61290322580645,3.81566715626659,-1.52883022549893,3.90675425978885,-1.4389620737899
"63","LV2","C",4,0.07,0,0,16.15219,0,0,222.50514,0,0,0,26.86708,9.65696,191.46414,0,73.65251,33.36773,265.52441,224.83187,490.35628,83.30947,6.19513222893486,5.41535287843369,5.58170677619214,4.42256222818528,1.47522302361767,17829.6500501633,53479.3599025533,153506.250231743,-1.46107528006698,11.2891666926444,2500.457178,254152.510131836,6.61290322580645,3.81566715626659,-1.52883022549893,3.90675425978885,-1.4389620737899
"64","LV2","C",5,0.19,12.619305,0,33.601805,18.486695,0,400.51278,19.95603,33.77772,0,25.73667,28.835145,8.956735,23.92679,67.376185,7.44614,544.691005,16.402875,561.09388,120.13812,6.31398623391075,2.49064016775213,6.27925164553163,4.77918791121433,1.49171227147604,17829.6500501633,53479.3599025533,153506.250231743,-1.46107528006698,11.2891666926444,2500.457178,254152.510131836,6.61290322580645,3.81566715626659,-1.52883022549893,3.90675425978885,-1.4389620737899
"65","LV2","C",8,0.15,0,0,72.229565,35.65684,7.42696,969.94211,29.491805,35.171235,0,8.453845,24.46117,16.06383,5.508995,17.521395,21.12177,1158.37236,37.1856,1195.55796,47.49156,7.08282994649679,3.56033452940227,7.05003628425072,3.86054364179567,0.949803294844991,17829.6500501633,53479.3599025533,153506.250231743,-1.46107528006698,11.2891666926444,2500.457178,254152.510131836,6.61290322580645,3.81566715626659,-1.52883022549893,3.90675425978885,-1.4389620737899
"66","LV2","C",9,0.14,0,0,0,19.4637,0,880.19733,0,0,0,0,9.70947,31.84776,39.89124,42.34639,47.94014,899.66103,79.7879,979.44893,91.9471,6.88699009717897,4.37937186388623,6.80201805904683,4.52121341167314,0.770668785566959,17829.6500501633,53479.3599025533,153506.250231743,-1.46107528006698,11.2891666926444,2500.457178,254152.510131836,6.61290322580645,3.81566715626659,-1.52883022549893,3.90675425978885,-1.4389620737899
"67","LV2","C",10,0.135,0,0,86.14952,410.063615,29.64451,1281.410035,0,104.650885,0,14.213275,11.020425,36.452395,5.61328,46.03522,37.494765,1926.13184,73.94716,2000.079,62.668925,7.41550341167848,4.28487157657856,7.35351603366352,4.12526179029683,0.760971868431988,17829.6500501633,53479.3599025533,153506.250231743,-1.46107528006698,11.2891666926444,2500.457178,254152.510131836,6.61290322580645,3.81566715626659,-1.52883022549893,3.90675425978885,-1.4389620737899
"68","LV2","CW",2,0.24,0,93.3841,29.736405,7.36923,16.30261,640.470245,0,12.23259,5.843355,0,14.495295,50.97339,10.171125,33.09919,18.116015,799.49518,74.93276,874.42794,57.76561,6.7699578915162,4.2683853813171,6.67658046368592,4.01454485101093,1.14752680394942,17829.6500501633,53479.3599025533,153506.250231743,-1.46107528006698,11.2891666926444,2500.457178,254152.510131836,6.61290322580645,3.81566715626659,-1.52883022549893,3.90675425978885,-1.4389620737899
"69","LV2","CW",4,0.19,0,0,54.443845,29.289355,17.963255,1322.82782,0,93.979075,14.076825,12.298115,26.549325,230.296805,0,37.337715,8.69168,1530.801465,253.06531,1783.866775,63.88704,7.48233993071365,5.18269800084879,7.33348794002858,4.15634291819609,1.01095251283783,17829.6500501633,53479.3599025533,153506.250231743,-1.46107528006698,11.2891666926444,2500.457178,254152.510131836,6.61290322580645,3.81566715626659,-1.52883022549893,3.90675425978885,-1.4389620737899
"70","LV2","CW",5,0.18,0,0,14.73717,29.81849,22.57539,1291.36865,0,82.2834,22.08462,0,16.93958,138.07335,0,26.43872,9.51271,1440.7831,169.67068,1610.45378,43.3783,7.38427126919767,5.13385938182662,7.27294206419828,3.76995931606468,0.923197599616293,17829.6500501633,53479.3599025533,153506.250231743,-1.46107528006698,11.2891666926444,2500.457178,254152.510131836,6.61290322580645,3.81566715626659,-1.52883022549893,3.90675425978885,-1.4389620737899
"71","LV2","CW",8,0.075,0,0,18.98049,69.888245,12.74967,1291.814665,45.493605,8.670925,20.453055,11.80719,42.559995,30.375015,0,119.771275,16.56926,1459.40479,67.39733,1526.80212,162.33127,7.30218877181908,3.51330212877573,7.26383949742166,5.03690290732231,0.969811138104497,17829.6500501633,53479.3599025533,153506.250231743,-1.46107528006698,11.2891666926444,2500.457178,254152.510131836,6.61290322580645,3.81566715626659,-1.52883022549893,3.90675425978885,-1.4389620737899
"72","LV2","CW",9,0.14,81.34578,0,38.187795,506.03446,0,484.453615,15.34881,71.640105,0,46.53925,23.346565,255.63559,5.016475,104.6146,14.303135,1243.549815,269.938725,1513.48854,132.97764,7.28239260186548,5.36974433854821,7.10423369130835,4.88564897072281,1.63693946355369,17829.6500501633,53479.3599025533,153506.250231743,-1.46107528006698,11.2891666926444,2500.457178,254152.510131836,6.61290322580645,3.81566715626659,-1.52883022549893,3.90675425978885,-1.4389620737899
"73","LV2","CW",10,0.195,0,0,13.56444,35.519345,0,397.747375,9.93582,20.08857,0,12.989235,16.388745,72.68103,0,35.607695,28.99908,489.844785,101.68011,591.524895,51.99644,6.380948472935,4.58770141270638,6.19392354532335,3.91873861695336,1.30131692716883,17829.6500501633,53479.3599025533,153506.250231743,-1.46107528006698,11.2891666926444,2500.457178,254152.510131836,6.61290322580645,3.81566715626659,-1.52883022549893,3.90675425978885,-1.4389620737899
"74","MSH","C",9,0.15,0,0,0,12.11329,0,401.80206,0,6.55912,0,10.7907,14.64653,0,0,12.73926,5.05331,431.26517,5.05331,436.31848,27.38579,6.07837243540951,1.62004347412121,6.06672314453847,3.31002426572903,0.624253873638043,20240.2599992752,38776.4099072628,737.00999045372,9.71263440994806,19.4516666794336,1282,94913.3391342163,10.8709677419355,-1.47076479426366,-0.334737206931846,-1.37408623714098,-0.369815600093998
"75","MSH","CW",9,0.205,0,0,9.196845,18.928825,0,470.50062,13.24422,0,0,4.289425,24.37985,38.97515,0,24.86037,36.383885,516.159935,75.359035,591.51897,49.24022,6.32354248891888,4.07634159102685,6.11930547087239,3.88335064179726,1.11377930419138,20240.2599992752,38776.4099072628,737.00999045372,9.71263440994806,19.4516666794336,1282,94913.3391342163,10.8709677419355,-1.47076479426366,-0.334737206931846,-1.37408623714098,-0.369815600093998
"76","RB","C",1,0.165,17.10553,0,34.694785,65.523965,0,589.17086,13.004685,30.92146,0,7.293035,15.443,16.83795,47.24177,53.093965,14.608665,757.71432,31.446615,789.160935,115.778735,6.58026181724439,3.31545465295997,6.54112393456288,4.32665770555522,1.38612934935035,27936.3099985123,31204.6300140489,4888.38002227247,5.57239246917188,20.1513440942252,787,99725.7499694824,10.8709677419355,-1.75288712525633,0.935923030601327,-1.84607130004161,0.88678159235136
"77","RB","C",12,0.13,40.12482,0,22.687645,662.23669,0,109.003215,19.81597,0,0,10.36203,11.296825,184.109135,0,46.02346,25.85184,864.23037,209.960975,1074.191345,57.320285,6.85414887920535,5.10929509412177,6.65667879301744,4.03584349358352,1.40114133117465,27936.3099985123,31204.6300140489,4888.38002227247,5.57239246917188,20.1513440942252,787,99725.7499694824,10.8709677419355,-1.75288712525633,0.935923030601327,-1.84607130004161,0.88678159235136
"78","RB","C",20,0.25,74.48711,0,0,46.47591,0,22.2262,66.21845,0,0,0,7.85904,50.15068,0,15.1502,0,209.40767,50.15068,259.55835,23.00924,5.55898153282107,3.91503207363805,5.3442829262279,3.13589587438403,1.75172528466489,27936.3099985123,31204.6300140489,4888.38002227247,5.57239246917188,20.1513440942252,787,99725.7499694824,10.8709677419355,-1.75288712525633,0.935923030601327,-1.84607130004161,0.88678159235136
"79","RB","CW",1,0.51,26.38063,0,18.50758,36.65122,0,67.4339,0,0,6.25629,0,0,39.69078,0,17.7727,9.97253,148.97333,55.9196,204.89293,17.7727,5.32248755001315,4.02391494482415,5.00376729663566,2.87766357209902,1.86686287483074,27936.3099985123,31204.6300140489,4888.38002227247,5.57239246917188,20.1513440942252,787,99725.7499694824,10.8709677419355,-1.75288712525633,0.935923030601327,-1.84607130004161,0.88678159235136
"80","RB","CW",12,0.18,24.434755,0,15.15684,96.67511,6.73585,268.45463,12.063455,0,4.88329,0,12.05615,169.17997,0,51.32043,36.3345,423.52064,210.39776,633.9184,63.37658,6.3949608613108,5.18105877719641,6.02243791819289,4.13455489335718,1.48580967185851,27936.3099985123,31204.6300140489,4888.38002227247,5.57239246917188,20.1513440942252,787,99725.7499694824,10.8709677419355,-1.75288712525633,0.935923030601327,-1.84607130004161,0.88678159235136
"81","RB","CW",20,0.11,47.78919,0,0,150.81149,0,51.88091,58.44532,0,19.38067,0,10.94036,10.09426,0,20.81754,0,308.92691,29.47493,338.40184,31.7579,5.82423406506953,3.38354007152664,5.73310471170158,3.45814151328605,1.71558025508382,27936.3099985123,31204.6300140489,4888.38002227247,5.57239246917188,20.1513440942252,787,99725.7499694824,10.8709677419355,-1.75288712525633,0.935923030601327,-1.84607130004161,0.88678159235136
"82","SC","C",7,0.075,26.043795,0,0,737.362445,7.9125,13.946055,12.75649,0,0,0,13.65088,13.66844,0,45.258015,27.132785,798.021285,40.801225,838.82251,58.908895,6.65624062374215,3.70865673726158,6.59747276783098,4.04746584045944,0.851181737321178,26363.6999878883,23990.4900362939,7.57000017166138,8.65131721148888,22.7130107008001,421.5178299,69542.1299514771,10.9032258064516,-2.67810410014246,1.02226782860264,-2.91424927742207,1.06434820639384
"83","SC","C",18,0.065,73.735615,0,0,385.666455,0,8.409405,65.82739,0,0,61.07989,18.417385,16.136005,7.856795,29.604095,17.830765,594.718755,33.96677,628.685525,55.878275,6.44264417055896,3.30299574845286,6.3847837247134,4.021583195628,1.42855359486417,26363.6999878883,23990.4900362939,7.57000017166138,8.65131721148888,22.7130107008001,421.5178299,69542.1299514771,10.9032258064516,-2.67810410014246,1.02226782860264,-2.91424927742207,1.06434820639384
"84","SC","C",19,0.125,19.28954,0,0,495.041775,0,11.35335,51.91759,0,0,0,9.54595,8.96048,0,26.468225,65.114635,577.602255,74.075115,651.67737,36.014175,6.46777486702001,4.27380704014765,6.34890998999769,3.53103933635215,1.02147352732249,26363.6999878883,23990.4900362939,7.57000017166138,8.65131721148888,22.7130107008001,421.5178299,69542.1299514771,10.9032258064516,-2.67810410014246,1.02226782860264,-2.91424927742207,1.06434820639384
"85","SC","C",20,0.16,45.531905,0,0,418.858915,0,0,39.42318,0,0,0,10.79721,23.62215,0,13.61848,6.54662,503.814,30.16877,533.98277,24.41569,6.28031365703107,3.40680614155242,6.22215203382349,3.0901981843809,0.945199441779955,26363.6999878883,23990.4900362939,7.57000017166138,8.65131721148888,22.7130107008001,421.5178299,69542.1299514771,10.9032258064516,-2.67810410014246,1.02226782860264,-2.91424927742207,1.06434820639384
"86","SC","CW",7,0.145,73.33317,0,0,416.96124,0,23.42427,44.18832,0,22.79854,0,6.89831,107.3946,6.83632,31.03981,20.023125,557.907,150.216265,708.123265,44.77444,6.55155456540194,4.93998748021141,6.32020659303098,3.79927104431774,1.45551821475636,26363.6999878883,23990.4900362939,7.57000017166138,8.65131721148888,22.7130107008001,421.5178299,69542.1299514771,10.9032258064516,-2.67810410014246,1.02226782860264,-2.91424927742207,1.06434820639384
"87","SC","CW",18,0.11,45.15047,0,0,1105.977965,0,24.49741,47.711465,0,6.767735,7.316015,8.27618,37.423385,0,33.358885,6.204655,1230.653325,50.395775,1281.0491,41.635065,7.15446999750766,3.91929801977721,7.11431954605181,3.67090158975252,0.748197955348292,26363.6999878883,23990.4900362939,7.57000017166138,8.65131721148888,22.7130107008001,421.5178299,69542.1299514771,10.9032258064516,-2.67810410014246,1.02226782860264,-2.91424927742207,1.06434820639384
"88","SC","CW",19,0.1,84.52549,0,0,705.7106,0,39.20021,68.832245,0,22.07293,4.52264,14.54254,43.733015,6.655065,29.41169,4.4249,902.791185,70.230845,973.02203,50.609295,6.88032105125085,3.85144357461975,6.80453829305926,3.87901122274366,1.16694579775584,26363.6999878883,23990.4900362939,7.57000017166138,8.65131721148888,22.7130107008001,421.5178299,69542.1299514771,10.9032258064516,-2.67810410014246,1.02226782860264,-2.91424927742207,1.06434820639384
"89","SC","CW",20,0.145,49.37649,30.79262,0,427.9448,0,460.02368,48.42443,0,23.868375,6.13023,16.59088,47.9857,3.2669,36.1909,5.1569,1022.69225,77.010975,1099.703225,56.04868,7.00215348390873,4.17564450106404,6.93019238586078,3.96751486259987,0.979552766797018,26363.6999878883,23990.4900362939,7.57000017166138,8.65131721148888,22.7130107008001,421.5178299,69542.1299514771,10.9032258064516,-2.67810410014246,1.02226782860264,-2.91424927742207,1.06434820639384
"90","SQ1","C",2,0.215,14.278125,44.654605,0,710.311755,22.290325,338.686515,10.930135,26.52516,0,4.23319,19.716215,72.824145,0,32.621275,6.76124,1171.90981,79.585385,1251.495195,52.33749,7.1271466866388,4.37147998389236,7.06146920943195,3.94504710632923,1.15124394875318,27210.6499996185,28686.6699871141,19167.5899920464,3.5255644977974,15.6807258045802,1921.036585,55709.8195266724,8,0.272128714524371,1.74820576145692,0.255857451935608,1.55621434084696
"91","SQ1","C",3,0.09,0,0,0,15.55797,0,1211.64844,0,0,0,12.60147,21.25885,64.34612,12.6978,51.1538,12.57433,1239.80788,76.92045,1316.72833,85.11045,7.18290540104182,4.34277177093748,7.12271171111147,4.44394982475018,0.628987540181069,27210.6499996185,28686.6699871141,19167.5899920464,3.5255644977974,15.6807258045802,1921.036585,55709.8195266724,8,0.272128714524371,1.74820576145692,0.255857451935608,1.55621434084696
"92","SQ1","C",5,0.2,20.21799,0,0,926.49908,32.12833,15.49473,0,0,0,0,23.98918,23.43798,0,34.92746,0,994.34013,23.43798,1017.77811,58.91664,6.92537720675112,3.15435778352092,6.90207933122388,4.07612356349178,0.64903777230733,27210.6499996185,28686.6699871141,19167.5899920464,3.5255644977974,15.6807258045802,1921.036585,55709.8195266724,8,0.272128714524371,1.74820576145692,0.255857451935608,1.55621434084696
"93","SQ1","C",7,0.32,0,0,0,885.31683,25.44355,10.32493,0,8.46953,0,0,11.86886,17.68009,0,17.72002,56.28209,929.55484,73.96218,1003.51702,29.58888,6.91126612873033,4.30355388147664,6.83470580488318,3.38739861507055,0.658119766002501,27210.6499996185,28686.6699871141,19167.5899920464,3.5255644977974,15.6807258045802,1921.036585,55709.8195266724,8,0.272128714524371,1.74820576145692,0.255857451935608,1.55621434084696
"94","SQ1","CW",2,0.31,0,0,0,536.27502,0,0,0,0,14.36691,0,9.96828,112.18395,0,21.18388,5.08049,536.27502,131.63135,667.90637,31.15216,6.504147999042,4.88000521240539,6.28464712649646,3.43888358472348,0.77916119440397,27210.6499996185,28686.6699871141,19167.5899920464,3.5255644977974,15.6807258045802,1921.036585,55709.8195266724,8,0.272128714524371,1.74820576145692,0.255857451935608,1.55621434084696
"95","SQ1","CW",3,0.24,0,0,32.568145,0,17.646215,439.52457,0,18.094965,10.404395,0,29.137135,28.4894,4.543495,25.5807,11.004245,507.833895,49.89804,557.731935,59.26133,6.05450794022265,3.55774103782841,5.96783833257106,4.05665430365683,1.22601447833712,27210.6499996185,28686.6699871141,19167.5899920464,3.5255644977974,15.6807258045802,1921.036585,55709.8195266724,8,0.272128714524371,1.74820576145692,0.255857451935608,1.55621434084696
"96","SQ1","CW",5,0.4,40.03468,0,0,416.20627,0,0,45.6015,0,0,0,11.50203,19.64931,0,76.62127,46.97392,501.84245,66.62323,568.46568,88.1233,6.34294094197515,4.19905331552898,6.21828622581069,4.47873697016622,1.26001471905028,27210.6499996185,28686.6699871141,19167.5899920464,3.5255644977974,15.6807258045802,1921.036585,55709.8195266724,8,0.272128714524371,1.74820576145692,0.255857451935608,1.55621434084696
"97","SQ1","CW",7,0.21,24.56913,0,0,1030.09973,24.66764,10.05993,25.39242,0,0,0,9.49866,271.70328,0,24.44686,13.68915,1114.78885,285.39243,1400.18128,33.94552,7.24435699293508,5.65386518051437,7.01642029376373,3.5247568865345,0.945666867736696,27210.6499996185,28686.6699871141,19167.5899920464,3.5255644977974,15.6807258045802,1921.036585,55709.8195266724,8,0.272128714524371,1.74820576145692,0.255857451935608,1.55621434084696
"98","SQ2","C",9,0.16,13.74598,0,0,1635.01245,80.51949,18.9896,7.17208,18.96675,14.12206,11.20803,13.6157,212.12047,0,21.82156,0,1785.61438,226.24253,2011.85691,35.43726,7.60681341040035,5.42160756546039,7.48751782546998,3.56776380897827,0.826512335127507,20670.2200222015,29397.2000172492,21602.2000110149,3.26771504459502,15.5999193479938,1934.45122,72250.7584838867,8.19354838709677,0.513395293389407,0.764347050098609,0.570432550518377,0.600111307862336
"99","SQ2","C",12,0.14,26.399755,0,0,851.91806,51.85433,17.063495,14.536085,11.611725,0,11.787415,24.298535,68.220915,0,38.09267,3.351495,985.170865,71.57241,1056.743275,62.391205,6.92100168454798,3.6459956523695,6.86240398117705,4.07872815698153,1.02586448993759,20670.2200222015,29397.2000172492,21602.2000110149,3.26771504459502,15.5999193479938,1934.45122,72250.7584838867,8.19354838709677,0.513395293389407,0.764347050098609,0.570432550518377,0.600111307862336
"100","SQ2","C",14,0.13,65.291405,0,42.420515,633.601745,22.50662,54.820195,0,26.94216,2.93634,0,16.9676,195.66465,0,34.39073,14.15545,845.58264,212.75644,1058.33908,51.35833,6.81450089973178,5.36000552109044,6.48418248198119,3.89938731327956,1.42956411288213,20670.2200222015,29397.2000172492,21602.2000110149,3.26771504459502,15.5999193479938,1934.45122,72250.7584838867,8.19354838709677,0.513395293389407,0.764347050098609,0.570432550518377,0.600111307862336
"101","SQ2","C",15,0.17,20.800295,0,0,768.2238,17.494545,6.50091,0,18.625815,0,4.35753,5.343245,169.17188,0,23.426255,26.135345,836.002895,195.307225,1031.31012,28.7695,6.85040874555021,5.11400865646799,6.65347061502807,3.34197415519486,0.927103593657379,20670.2200222015,29397.2000172492,21602.2000110149,3.26771504459502,15.5999193479938,1934.45122,72250.7584838867,8.19354838709677,0.513395293389407,0.764347050098609,0.570432550518377,0.600111307862336
"102","SQ2","C",17,0.28,0,0,6.742925,23.752735,38.776925,1080.161835,0,56.10705,0,7.01755,39.55716,23.439715,51.358965,63.980155,50.77152,1212.55902,74.211235,1286.770255,154.89628,7.14174748616718,4.1641199773156,7.08585628534296,5.03939356862835,1.01425441409234,20670.2200222015,29397.2000172492,21602.2000110149,3.26771504459502,15.5999193479938,1934.45122,72250.7584838867,8.19354838709677,0.513395293389407,0.764347050098609,0.570432550518377,0.600111307862336
"103","SQ2","C",18,0.28,20.348265,0,0,704.78015,0,0,8.91581,22.979585,0,0,28.865385,56.48317,0,38.363935,28.814195,757.02381,85.297365,842.321175,67.22932,6.70593658949788,4.44301145490561,6.58906053508735,3.94474278772556,0.896022623080274,20670.2200222015,29397.2000172492,21602.2000110149,3.26771504459502,15.5999193479938,1934.45122,72250.7584838867,8.19354838709677,0.513395293389407,0.764347050098609,0.570432550518377,0.600111307862336
"104","SQ2","C",20,0.21,49.72086,0,0,1104.99774,35.930205,16.498995,4.25588,12.87038,8.733175,8.112095,6.748245,298.127655,8.30303,21.56209,6.811285,1232.386155,313.672115,1546.05827,36.613365,7.3295348812228,5.38692334782351,7.11638614025929,3.54058253746422,0.975558071899628,20670.2200222015,29397.2000172492,21602.2000110149,3.26771504459502,15.5999193479938,1934.45122,72250.7584838867,8.19354838709677,0.513395293389407,0.764347050098609,0.570432550518377,0.600111307862336
"105","SQ2","CW",9,0.22,19.69787,0,0,748.843445,14.67161,23.01941,13.407805,4.463555,0,3.95875,12.687055,11.476135,6.731195,17.58741,8.446055,828.062445,19.92219,847.984635,37.00566,6.71644039418767,2.82863180723096,6.69436715128409,3.610310407817,0.697142176529459,20670.2200222015,29397.2000172492,21602.2000110149,3.26771504459502,15.5999193479938,1934.45122,72250.7584838867,8.19354838709677,0.513395293389407,0.764347050098609,0.570432550518377,0.600111307862336
"106","SQ2","CW",12,0.3,14.696405,19.136145,8.264185,307.91026,17.122115,226.246825,0,0,7.215185,10.122155,20.895945,122.91984,22.42253,60.331025,8.960245,603.49809,139.09527,742.59336,103.6495,6.581073355346,3.93284078220175,6.39968646648046,4.58833099365474,1.27010086948611,20670.2200222015,29397.2000172492,21602.2000110149,3.26771504459502,15.5999193479938,1934.45122,72250.7584838867,8.19354838709677,0.513395293389407,0.764347050098609,0.570432550518377,0.600111307862336
"107","SQ2","CW",14,0.24,47.003935,0,0,1085.090425,33.538575,13.501085,4.86088,11.819575,0,0,39.07312,33.5825,22.803425,58.624025,11.51321,1195.814475,45.09571,1240.910185,120.50057,7.09799835746079,3.80446168401786,7.05980837703813,4.79147461419559,0.926602959115017,20670.2200222015,29397.2000172492,21602.2000110149,3.26771504459502,15.5999193479938,1934.45122,72250.7584838867,8.19354838709677,0.513395293389407,0.764347050098609,0.570432550518377,0.600111307862336
"108","SQ2","CW",15,0.28,76.489755,0,0,730.393735,42.34972,0,8.547335,7.632685,0,0,22.00215,111.737855,8.301345,33.31865,4.836685,865.41323,116.57454,981.98777,63.622145,6.8821238794844,4.65727675190363,6.75996738151102,4.10292097245645,1.07066144302509,20670.2200222015,29397.2000172492,21602.2000110149,3.26771504459502,15.5999193479938,1934.45122,72250.7584838867,8.19354838709677,0.513395293389407,0.764347050098609,0.570432550518377,0.600111307862336
"109","SQ2","CW",17,0.32,38.98315,0,0,97.11104,0,52.45895,39.98735,0,0,0,9.68906,16.04176,0,63.89079,56.08852,228.54049,72.13028,300.67077,73.57985,5.7060158787515,4.27847392838799,5.43171339376108,4.29837121107711,1.91586360199033,20670.2200222015,29397.2000172492,21602.2000110149,3.26771504459502,15.5999193479938,1934.45122,72250.7584838867,8.19354838709677,0.513395293389407,0.764347050098609,0.570432550518377,0.600111307862336
"110","SQ2","CW",18,0.19,0,0,0,741.13998,0,77.507925,21.782065,13.29156,8.20543,3.4214,15.40108,273.84844,0,41.760715,4.50103,857.14293,286.5549,1143.69783,57.161795,6.9831582787323,4.90292353987043,6.74228962694051,4.03314716774554,1.07695800118298,20670.2200222015,29397.2000172492,21602.2000110149,3.26771504459502,15.5999193479938,1934.45122,72250.7584838867,8.19354838709677,0.513395293389407,0.764347050098609,0.570432550518377,0.600111307862336
"111","SQ2","CW",20,0.215,16.17048,28.117365,0,1296.835235,26.40389,146.929295,3.93886,22.45608,38.814515,10.00916,32.116125,258.72312,6.03302,43.06314,8.326975,1550.860365,305.86461,1856.724975,81.212285,7.48096151535641,5.72226469927828,7.27643619001246,4.37317226746371,1.20818610408585,20670.2200222015,29397.2000172492,21602.2000110149,3.26771504459502,15.5999193479938,1934.45122,72250.7584838867,8.19354838709677,0.513395293389407,0.764347050098609,0.570432550518377,0.600111307862336
"112","TFC","C",2,0.25,45.169345,0,39.04708,53.13191,0,140.954505,10.8401,0,0,0,14.0899,109.503865,0,24.01097,30.45387,289.14294,139.957735,429.100675,38.10087,6.05980951183949,4.90892453736244,5.66646152085693,3.63951679345722,1.78242160593393,27033.889913559,47290.560069818,5038.16002602875,7.066586012226,19.9431182389618,1085,54211.010559082,10.9677419354839,-1.36350567764744,0.533429566174017,-1.33172628254615,0.674782318327461
"113","TFC","C",3,0.26,64.539625,0,7.40086,471.9705,10.429955,44.62031,0,0,0,5.617715,28.97339,102.208135,0,87.82279,9.68093,604.578965,111.889065,716.46803,116.79618,6.33137368790125,4.71667814488003,6.00344903755672,4.38234942924262,1.47643684292626,27033.889913559,47290.560069818,5038.16002602875,7.066586012226,19.9431182389618,1085,54211.010559082,10.9677419354839,-1.36350567764744,0.533429566174017,-1.33172628254615,0.674782318327461
"114","TFC","CW",1,0.29,16.99352,0,27.65107,112.77805,0,416.3038,29.85018,0,0,23.95439,9.16117,74.94034,0,68.96446,38.56384,627.53101,113.50418,741.03519,78.12563,6.60804811404702,4.73183966443715,6.44179308811159,4.35831817202405,1.65699212225041,27033.889913559,47290.560069818,5038.16002602875,7.066586012226,19.9431182389618,1085,54211.010559082,10.9677419354839,-1.36350567764744,0.533429566174017,-1.33172628254615,0.674782318327461
"115","TFC","CW",2,0.335,36.46841,0,19.745235,153.865265,0,206.461685,16.504505,17.576735,94.38443,0,13.64307,76.066975,40.204875,81.121395,5.205475,450.621835,175.65688,626.278715,134.96934,6.43815344034942,4.64722514642092,6.02663204282635,4.90502810936386,1.86090703313392,27033.889913559,47290.560069818,5038.16002602875,7.066586012226,19.9431182389618,1085,54211.010559082,10.9677419354839,-1.36350567764744,0.533429566174017,-1.33172628254615,0.674782318327461
"116","TFC","CW",3,0.44,0,0,27.81493,35.73802,0,387.09464,15.39573,0,0,25.14973,12.71755,268.4971,0,55.23009,27.0403,491.19305,295.5374,786.73045,67.94764,6.66788568657317,5.68879539398128,6.19683722771003,4.21873740857384,1.49167789807657,27033.889913559,47290.560069818,5038.16002602875,7.066586012226,19.9431182389618,1085,54211.010559082,10.9677419354839,-1.36350567764744,0.533429566174017,-1.33172628254615,0.674782318327461
"117","TM2","C",3,0.28,0,0,66.72554,0,0,572.05267,0,0,0,0,23.39224,609.94281,0,74.41832,22.00725,638.77821,631.95006,1270.72827,97.81056,7.14734545604309,6.44881037203735,6.45955730492626,4.58303254667196,1.16638225511513,20288.8599807024,35180.3000114504,0,9.59206992467885,22.7593548426064,379.1526973,338939.615234375,10.9032258064516,-2.40028011049104,-2.14137157036577,-2.44887320925445,-2.17501418799371
