"","Population","treatment","biomass","Rack","Location","mf","rep","leaf_type","X3MSO_5.2","OH.Alkenyl_6","X4MSO_7.1","Allyl_7.4","X5MSO_10.2","Butenyl_12.1","X3MT_13.6","MSOO_13.8","OH.I3M_15.1","X4MT._15.5","Flavonol_16.1","I3M_16.7","Flavonol_17.5","Flavonol_18.5","Indole_18.8","key","Elevation","Lat","Long","Seed.year","totalGSL","totalindole","totalaliphatic","logGSL","logindoles","logaliphatics","cwd","ppt_mm","pck","snw","tmin","tmax","latitude","longitude","elevation","PC1","PC2"
"60","CP2","C",0.37,"D5",39,15,2,"focal",21.85658,0,41.71041,63.99485,0,336.27917,23.85478,19.0929,0,20.87787,25.76801,10.18877,23.55862,65.24863,11.68213,"D5 39",2244.132886,38.66169,-120.13065,2020,549.53746,21.8709,527.66656,2.73999730206759,1.33986665487081,2.722359572351,12947.7001929358,70900.6010565013,191713.402856752,54800.6008165926,-1.74986390646572,11.6203568831219,38.66169,-120.13065,2244.132886,1.91688955589846,-0.820333429899835
"61","CP2","CW",0.48,"D6",31,15,1,"focal",0,41.50437,0,51.53999,26.62716,223.38731,0,0,0,15.78724,34.36028,87.23938,7.55919,32.42812,0,"D6 31",2244.132886,38.66169,-120.13065,2020,446.08545,87.23938,358.84607,2.64941805805945,1.94071257043789,2.55490819430065,12947.7001929358,70900.6010565013,191713.402856752,54800.6008165926,-1.74986390646572,11.6203568831219,38.66169,-120.13065,2244.132886,1.91688955589846,-0.820333429899835
"62","CP2","CW",0.42,"D3",5,15,2,"focal",0,101.63408,33.70129,0,22.01256,389.62231,0,0,0,0,20.24488,221.47336,0,40.10144,10.82282,"D3 5",2244.132886,38.66169,-120.13065,2020,779.26642,232.29618,546.97024,2.89168596210738,2.36604206809313,2.73796369753017,12947.7001929358,70900.6010565013,191713.402856752,54800.6008165926,-1.74986390646572,11.6203568831219,38.66169,-120.13065,2244.132886,1.91688955589846,-0.820333429899835
"63","CP2","C",0.49,"D5",29,17,1,"focal",60.59251,0,0,373.15808,0,0,24.80745,0,0,0,9.90102,14.25257,0,76.99364,47.47741,"D5 29",2244.132886,38.66169,-120.13065,2020,520.28802,61.72998,458.55804,2.71624382607326,1.79049613625933,2.66139431243017,12947.7001929358,70900.6010565013,191713.402856752,54800.6008165926,-1.74986390646572,11.6203568831219,38.66169,-120.13065,2244.132886,1.91688955589846,-0.820333429899835
"64","CP2","C",0.34,"D2",10,17,2,"focal",0,0,0,0,21.39416,485.91031,0,0,0,0,16.68384,16.9529,7.32297,22.11771,49.43908,"D2 10",2244.132886,38.66169,-120.13065,2020,573.69645,66.39198,507.30447,2.75868216250196,1.82211562075193,2.70526868902306,12947.7001929358,70900.6010565013,191713.402856752,54800.6008165926,-1.74986390646572,11.6203568831219,38.66169,-120.13065,2244.132886,1.91688955589846,-0.820333429899835
"65","CP2","CW",0.23,"D2",21,17,1,"focal",0,0,21.73442,0,14.45303,351.58292,0,0,0,0,22.19303,53.99671,0,13.15908,7.88274,"D2 21",2244.132886,38.66169,-120.13065,2020,449.64982,61.87945,387.77037,2.65287442389643,1.79154644492671,2.58857462104717,12947.7001929358,70900.6010565013,191713.402856752,54800.6008165926,-1.74986390646572,11.6203568831219,38.66169,-120.13065,2244.132886,1.91688955589846,-0.820333429899835
"66","CP2","CW",0.33,"D1",45,17,2,"focal",0,0,56.76164,10.04725,0,217.28288,0,0,0,8.19362,10.53104,159.98459,0,21.93978,6.04298,"D1 45",2244.132886,38.66169,-120.13065,2020,458.31296,166.02757,292.28539,2.66116213823301,2.22018021156217,2.46580710751974,12947.7001929358,70900.6010565013,191713.402856752,54800.6008165926,-1.74986390646572,11.6203568831219,38.66169,-120.13065,2244.132886,1.91688955589846,-0.820333429899835
"67","DPR","C",0.19,"D1",22,3,1,"focal",29.4548,0,46.23318,175.48875,0,429.05521,29.17409,20.05771,0,12.41866,30.00908,95.02926,0,24.89922,5.6555,"D1 22",1018.591893,39.22846,-120.81518,2020,842.56716,100.68476,741.8824,2.9256045280062,2.0029637391853,2.87033506824561,16778.6002500206,76383.4011382014,20448.5003047064,22319.000332579,4.56794207476929,19.6380777923473,39.22846,-120.81518,1018.591893,-0.362535630000869,0.231711119070733
"68","DPR","C",0.57,"D2",47,3,2,"focal",0,0,19.37794,0,18.76945,650.31049,0,0,0,0,39.93435,53.10326,10.80022,33.36295,7.86833,"D2 47",1018.591893,39.22846,-120.81518,2020,749.42947,60.97159,688.45788,2.87473076696266,1.78512752057912,2.83787737517662,16778.6002500206,76383.4011382014,20448.5003047064,22319.000332579,4.56794207476929,19.6380777923473,39.22846,-120.81518,1018.591893,-0.362535630000869,0.231711119070733
"69","DPR","CW",0.17,"D2",17,3,1,"focal",35.44159,0,43.94953,166.12114,0,402.68689,27.74233,15.99103,0,11.88593,10.28519,636.27832,0,35.84346,7.44665,"D2 17",1018.591893,39.22846,-120.81518,2020,1347.54341,643.72497,703.81844,3.12954276452282,2.80870035567687,2.84746064113705,16778.6002500206,76383.4011382014,20448.5003047064,22319.000332579,4.56794207476929,19.6380777923473,39.22846,-120.81518,1018.591893,-0.362535630000869,0.231711119070733
"70","DPR","CW",0.12,"D3",17,3,2,"focal",16.00326,0,12.66993,138.14221,0,307.74442,0,0,0,0,14.45084,389.55069,0,52.95395,16.95569,"D3 17",1018.591893,39.22846,-120.81518,2020,881.0662,406.50638,474.55982,2.94500854089171,2.60906736610979,2.67629096462092,16778.6002500206,76383.4011382014,20448.5003047064,22319.000332579,4.56794207476929,19.6380777923473,39.22846,-120.81518,1018.591893,-0.362535630000869,0.231711119070733
"71","DPR","C",0.32,"D6",23,4,1,"focal",45.61272,0,0,284.00159,0,172.46387,82.76939,13.40409,0,0,43.15924,110.20289,0,22.86841,0,"D6 23",1018.591893,39.22846,-120.81518,2020,708.45455,110.20289,598.25166,2.8503119938674,2.04219298375892,2.77688391234664,16778.6002500206,76383.4011382014,20448.5003047064,22319.000332579,4.56794207476929,19.6380777923473,39.22846,-120.81518,1018.591893,-0.362535630000869,0.231711119070733
"72","DPR","C",0.56,"D6",1,4,2,"focal",0,0,75.1606,0,0,153.73087,0,0,0,39.61592,25.87471,19.85874,27.76761,108.17542,45.13916,"D6 1",1018.591893,39.22846,-120.81518,2020,333.50529,64.9979,268.50739,2.52310272700696,1.8128993253637,2.42895624307861,16778.6002500206,76383.4011382014,20448.5003047064,22319.000332579,4.56794207476929,19.6380777923473,39.22846,-120.81518,1018.591893,-0.362535630000869,0.231711119070733
"73","DPR","CW",0.12,"D6",35,4,1,"focal",23.36092,0,13.59693,163.42996,0,284.0145,115.59812,0,0,15.88478,21.93432,17.74509,0,32.66778,0,"D6 35",1018.591893,39.22846,-120.81518,2020,633.6303,17.74509,615.88521,2.8018359369024,1.24907820635503,2.78949977497431,16778.6002500206,76383.4011382014,20448.5003047064,22319.000332579,4.56794207476929,19.6380777923473,39.22846,-120.81518,1018.591893,-0.362535630000869,0.231711119070733
"74","DPR","CW",0.21,"D6",18,4,2,"focal",0,0,0,20.17159,0,999.35858,0,16.65192,0,43.20602,16.66133,55.54607,0,26.06858,37.40582,"D6 18",1018.591893,39.22846,-120.81518,2020,1172.34,92.95189,1079.38811,3.06905358327739,1.96825822475048,3.03317762978457,16778.6002500206,76383.4011382014,20448.5003047064,22319.000332579,4.56794207476929,19.6380777923473,39.22846,-120.81518,1018.591893,-0.362535630000869,0.231711119070733
"75","DPR","C",0.51,"D3",21,10,1,"focal",23.99483,0,22.29828,87.03352,0,219.73209,12.36876,0,0,0,12.4117,38.94396,0,28.17769,0,"D3 21",1018.591893,39.22846,-120.81518,2020,404.37144,38.94396,365.42748,2.60678047459352,1.59044011047899,2.56280120301548,16778.6002500206,76383.4011382014,20448.5003047064,22319.000332579,4.56794207476929,19.6380777923473,39.22846,-120.81518,1018.591893,-0.362535630000869,0.231711119070733
"76","DPR","C",0.2,"D5",15,10,2,"focal",0,0,31.6897,0,22.18838,865.10889,0,0,0,19.11201,26.54036,89.18877,0,58.75656,20.1669,"D5 15",1018.591893,39.22846,-120.81518,2020,1047.45465,109.35567,938.09898,3.02013522907881,2.03884130576299,2.97224866375216,16778.6002500206,76383.4011382014,20448.5003047064,22319.000332579,4.56794207476929,19.6380777923473,39.22846,-120.81518,1018.591893,-0.362535630000869,0.231711119070733
"77","DPR","CW",0.23,"D4",18,10,1,"focal",0,0,44.49602,13.89088,0,1082.75269,0,85.75382,0,29.11982,25.72775,22.56154,0,35.48731,36.48065,"D4 18",1018.591893,39.22846,-120.81518,2020,1315.05542,59.04219,1256.01323,3.11894405555811,1.77116245801681,3.09899421399173,16778.6002500206,76383.4011382014,20448.5003047064,22319.000332579,4.56794207476929,19.6380777923473,39.22846,-120.81518,1018.591893,-0.362535630000869,0.231711119070733
"78","IH","C",0.09,"D4",29,1,1,"focal",0,0,0,15.99045,0,834.44733,0,45.2158,0,0,27.29073,0,18.84243,45.76891,35.0733,"D4 29",454.1298385,39.09332,-120.92114,2020,930.72688,35.0733,895.65358,2.96882225680219,1.5449766299923,2.9521400661512,34959.3005209342,56734.5008454099,223.70000333339,3333.60004967451,8.19059505502117,22.7030267034322,39.09332,-120.92114,454.1298385,-2.24779202525643,0.707041662825702
"79","IH","C",0.23,"D2",26,1,2,"focal",84.9453,0,0,285.96344,0,0,30.68962,13.16891,0,0,0,28.18068,0,14.31707,8.54697,"D2 26",454.1298385,39.09332,-120.92114,2020,451.49492,36.72765,414.76727,2.65465286820793,1.56499314112278,2.61780447814318,34959.3005209342,56734.5008454099,223.70000333339,3333.60004967451,8.19059505502117,22.7030267034322,39.09332,-120.92114,454.1298385,-2.24779202525643,0.707041662825702
"80","IH","CW",0.1,"D4",2,1,1,"focal",122.89047,0,0,593.94885,0,17.28439,46.46416,0,0,0,0,0,0,19.41444,41.67396,"D4 2",454.1298385,39.09332,-120.92114,2020,822.26183,41.67396,780.58787,2.91501013045723,1.61986477054211,2.89242179824808,34959.3005209342,56734.5008454099,223.70000333339,3333.60004967451,8.19059505502117,22.7030267034322,39.09332,-120.92114,454.1298385,-2.24779202525643,0.707041662825702
"81","IH","CW",0.25,"D5",5,1,2,"focal",47.18037,0,0,992.28894,60.14174,378.7179,0,31.80552,0,13.4956,30.62553,106.64635,18.44673,149.97202,9.929,"D5 5",454.1298385,39.09332,-120.92114,2020,1640.20542,116.57535,1523.63007,3.21489824267314,2.06660672803252,3.1828795352059,34959.3005209342,56734.5008454099,223.70000333339,3333.60004967451,8.19059505502117,22.7030267034322,39.09332,-120.92114,454.1298385,-2.24779202525643,0.707041662825702
"82","IH","C",0.3,"D5",28,9,1,"focal",46.82732,0,0,177.18735,0,22.48878,33.32777,0,0,0,0,0,0,81.43002,102.80748,"D5 28",454.1298385,39.09332,-120.92114,2020,382.6387,102.80748,279.83122,2.58278889236792,2.01202471392526,2.44689616590043,34959.3005209342,56734.5008454099,223.70000333339,3333.60004967451,8.19059505502117,22.7030267034322,39.09332,-120.92114,454.1298385,-2.24779202525643,0.707041662825702
"83","IH","CW",0.2,"D4",28,9,1,"focal",0,0,0,0,32.06412,1103.8772,0,0,0,0,26.23447,141.978,0,64.4868,26.77859,"D4 28",454.1298385,39.09332,-120.92114,2020,1304.69791,168.75659,1135.94132,3.11550996668775,2.22726074117568,3.0553558973447,34959.3005209342,56734.5008454099,223.70000333339,3333.60004967451,8.19059505502117,22.7030267034322,39.09332,-120.92114,454.1298385,-2.24779202525643,0.707041662825702
"84","IH","C",0.28,"D1",3,10,1,"focal",112.63695,0,0,495.65314,0,15.05947,62.75551,0,0,0,17.07449,11.7095,0,25.30813,0,"D1 3",454.1298385,39.09332,-120.92114,2020,697.81457,11.7095,686.10507,2.84374003304637,1.06853835093257,2.83639062857417,34959.3005209342,56734.5008454099,223.70000333339,3333.60004967451,8.19059505502117,22.7030267034322,39.09332,-120.92114,454.1298385,-2.24779202525643,0.707041662825702
"85","IH","C",0.14,"D4",35,10,2,"focal",197.85596,0,0,1577.27576,57.4822,30.70094,8.01208,11.31947,0,9.57843,25.50745,214.92563,51.10747,101.88332,16.97767,"D4 35",454.1298385,39.09332,-120.92114,2020,2124.12814,231.9033,1892.22484,3.3271807124171,2.36530692872248,3.27697273934365,34959.3005209342,56734.5008454099,223.70000333339,3333.60004967451,8.19059505502117,22.7030267034322,39.09332,-120.92114,454.1298385,-2.24779202525643,0.707041662825702
"86","IH","CW",0.17,"D4",30,10,1,"focal",0,0,51.73941,17.52366,0,258.49966,0,24.22189,0,71.76653,30.55096,51.65844,0,48.15413,80.46079,"D4 30",454.1298385,39.09332,-120.92114,2020,555.87038,132.11923,423.75115,2.74497353292455,2.12096603392851,2.62711088982583,34959.3005209342,56734.5008454099,223.70000333339,3333.60004967451,8.19059505502117,22.7030267034322,39.09332,-120.92114,454.1298385,-2.24779202525643,0.707041662825702
"87","KC2","C",0.47,"D3",7,3,1,"focal",30.22823,0,25.58624,124.60755,0,382.3923,35.81193,0,0,11.39535,15.90685,87.50574,0,18.08673,0,"D3 7",948.1707317,36.82301,-118.83542,2017,697.52734,87.50574,610.0216,2.84356123471042,1.9420365418059,2.78534521303491,26814.9003995731,40932.7006099448,1708.60002546012,8985.00013388693,5.72042504220656,20.3470913819418,36.82301,-118.83542,948.1707317,-1.5870746643283,-0.274081138151416
"88","KC2","CW",0.41,"D1",32,3,1,"focal",61.47251,0,72.23001,158.40591,0,378.20834,99.78745,10.12743,0,39.44743,11.28349,61.01111,0,26.86492,5.42003,"D1 32",948.1707317,36.82301,-118.83542,2017,886.11022,66.43114,819.67908,2.94748774554463,1.82237170527101,2.91364385108455,26814.9003995731,40932.7006099448,1708.60002546012,8985.00013388693,5.72042504220656,20.3470913819418,36.82301,-118.83542,948.1707317,-1.5870746643283,-0.274081138151416
"89","KC2","C",0.27,"D3",31,11,1,"focal",24.9567,194.03171,25.32308,212.60703,0,483.89395,0,0,0,8.508,14.44397,0,0,22.15023,5.28713,"D3 31",948.1707317,36.82301,-118.83542,2017,954.6076,5.28713,949.32047,2.97982488763019,0.723219988973022,2.97741284557605,26814.9003995731,40932.7006099448,1708.60002546012,8985.00013388693,5.72042504220656,20.3470913819418,36.82301,-118.83542,948.1707317,-1.5870746643283,-0.274081138151416
"90","KC2","CW",0.13,"D3",33,11,1,"focal",66.856,134.40587,23.04888,304.01434,0,524.24683,54.22534,0,0,23.39249,9.42917,0,0,14.75478,7.63928,"D3 33",948.1707317,36.82301,-118.83542,2017,1137.82903,7.63928,1130.18975,3.056077009945,0.88305242837123,3.05315136424428,26814.9003995731,40932.7006099448,1708.60002546012,8985.00013388693,5.72042504220656,20.3470913819418,36.82301,-118.83542,948.1707317,-1.5870746643283,-0.274081138151416
"91","LC","C",0.29,"D4",34,1,1,"focal",0,0,0,659.14868,0,86.48318,16.49276,16.01743,0,0,16.19418,0,10.02994,85.62591,25.66798,"D4 34",1362.3,39.31897,-120.65744,2022,803.81003,25.66798,778.14205,2.90515342104795,1.40939169222532,2.89105888477878,28852.9004299417,88227.8013146967,70535.5010510609,39575.7005897239,3.10292510071225,17.2537751245521,39.31897,-120.65744,1362.3,-0.000751045800311947,0.640996128756212
"92","LC","C",0.3,"D5",23,1,2,"focal",33.10261,0,0,299.80963,0,0,62.78505,0,0,0,0,0,0,60.30733,88.32576,"D5 23",1362.3,39.31897,-120.65744,2022,484.02305,88.32576,395.69729,2.68486604397798,1.94608738301474,2.5973630759368,28852.9004299417,88227.8013146967,70535.5010510609,39575.7005897239,3.10292510071225,17.2537751245521,39.31897,-120.65744,1362.3,-0.000751045800311947,0.640996128756212
"93","LC","CW",0.1,"D5",16,1,1,"focal",32.02591,0,0,482.02649,0,44.48919,28.22353,26.94882,0,0,7.43085,41.31725,0,49.10357,57.3707,"D5 16",1362.3,39.31897,-120.65744,2022,712.40189,98.68795,613.71394,2.85272506297465,1.99426412766468,2.7879659880327,28852.9004299417,88227.8013146967,70535.5010510609,39575.7005897239,3.10292510071225,17.2537751245521,39.31897,-120.65744,1362.3,-0.000751045800311947,0.640996128756212
"94","LC","CW",0.05,"D5",31,1,2,"focal",57.51705,0,42.54118,79.29086,0,215.48482,56.91203,0,0,18.88638,10.95524,45.87605,0,49.74499,11.18889,"D5 31",1362.3,39.31897,-120.65744,2022,527.69726,57.06494,470.63232,2.72238483916486,1.75636936497047,2.67268174841518,28852.9004299417,88227.8013146967,70535.5010510609,39575.7005897239,3.10292510071225,17.2537751245521,39.31897,-120.65744,1362.3,-0.000751045800311947,0.640996128756212
"95","LC","C",0.28,"D6",12,3,1,"focal",0,0,54.79696,34.41756,0,533.92438,0,55.0992,0,9.4424,15.20023,52.48858,0,70.35163,120.94405,"D6 12",1362.3,39.31897,-120.65744,2022,861.11313,173.43263,687.6805,2.93506021127621,2.23913080995551,2.83738670957909,28852.9004299417,88227.8013146967,70535.5010510609,39575.7005897239,3.10292510071225,17.2537751245521,39.31897,-120.65744,1362.3,-0.000751045800311947,0.640996128756212
"96","LC","CW",0.15,"D6",22,3,1,"focal",41.48827,0,0,298.67767,0,304.50839,15.77964,23.44389,14.31229,0,23.12212,184.47427,7.02239,21.48222,0,"D6 22",1362.3,39.31897,-120.65744,2022,882.68442,198.78656,683.89786,2.94580546105234,2.29838701831507,2.83499124477464,28852.9004299417,88227.8013146967,70535.5010510609,39575.7005897239,3.10292510071225,17.2537751245521,39.31897,-120.65744,1362.3,-0.000751045800311947,0.640996128756212
"97","LC","C",0.32,"D1",36,7,1,"focal",24.80297,0,26.2974,274.66934,0,383.35526,33.93338,22.79669,0,9.81245,13.10711,125.99339,0,25.82839,6.65563,"D1 36",1362.3,39.31897,-120.65744,2022,908.31651,132.64902,775.66749,2.95823720820658,2.12270404579845,2.88967558954979,28852.9004299417,88227.8013146967,70535.5010510609,39575.7005897239,3.10292510071225,17.2537751245521,39.31897,-120.65744,1362.3,-0.000751045800311947,0.640996128756212
"98","LC","CW",0.41,"D3",25,7,1,"focal",101.71136,0,21.04375,607.53119,0,452.87094,28.90315,0,52.6206,0,0,1036.76758,16.61243,65.40763,11.04292,"D3 25",1362.3,39.31897,-120.65744,2022,2312.49149,1100.4311,1212.06039,3.36408014320444,3.04156285577029,3.08352425876622,28852.9004299417,88227.8013146967,70535.5010510609,39575.7005897239,3.10292510071225,17.2537751245521,39.31897,-120.65744,1362.3,-0.000751045800311947,0.640996128756212
"99","LC","C",0.22,"D1",6,8,1,"focal",36.59916,0,14.42173,363.70395,0,258.29602,28.64133,52.74619,0,0,11.586,82.28701,0,26.99667,0,"D1 6",1362.3,39.31897,-120.65744,2022,836.69539,82.28701,754.40838,2.92256737612916,1.91533128198524,2.87760650391743,28852.9004299417,88227.8013146967,70535.5010510609,39575.7005897239,3.10292510071225,17.2537751245521,39.31897,-120.65744,1362.3,-0.000751045800311947,0.640996128756212
"100","LC","C",0.25,"D1",30,8,2,"focal",39.88552,0,22.99538,264.40945,0,147.19353,13.5635,34.98003,0,0,7.341,230.81564,0,33.27124,5.51588,"D1 30",1362.3,39.31897,-120.65744,2022,759.35893,236.33152,523.02741,2.88044710458057,2.37352164820523,2.71852444928758,28852.9004299417,88227.8013146967,70535.5010510609,39575.7005897239,3.10292510071225,17.2537751245521,39.31897,-120.65744,1362.3,-0.000751045800311947,0.640996128756212
"101","LC","CW",0.2,"D1",16,8,1,"focal",74.59087,0,14.12745,400.09747,9.84631,235.57434,27.72388,61.83368,171.13037,0,20.23449,133.13666,30.59635,86.28404,5.29035,"D1 16",1362.3,39.31897,-120.65744,2022,1133.35138,309.55738,823.794,3.05436457776849,2.49074116226613,2.91581862450268,28852.9004299417,88227.8013146967,70535.5010510609,39575.7005897239,3.10292510071225,17.2537751245521,39.31897,-120.65744,1362.3,-0.000751045800311947,0.640996128756212
"102","LC","CW",0.24,"D2",28,8,2,"focal",18.38875,0,15.77062,261.09058,0,288.85782,8.11261,33.87576,9.22105,0,8.72641,365.948,0,29.05773,11.56263,"D2 28",1362.3,39.31897,-120.65744,2022,1012.82782,386.73168,626.09614,3.00553562188591,2.58740974974476,2.79664102628653,28852.9004299417,88227.8013146967,70535.5010510609,39575.7005897239,3.10292510071225,17.2537751245521,39.31897,-120.65744,1362.3,-0.000751045800311947,0.640996128756212
"103","LC","C",0.14,"D5",48,10,1,"focal",0,0,14.92052,49.35406,0,514.35651,22.56851,0,0,16.29963,19.30218,37.14428,14.35832,87.12953,46.94698,"D5 48",1362.3,39.31897,-120.65744,2022,701.59049,84.09126,617.49923,2.84608369357276,1.92475085987616,2.79063642038197,28852.9004299417,88227.8013146967,70535.5010510609,39575.7005897239,3.10292510071225,17.2537751245521,39.31897,-120.65744,1362.3,-0.000751045800311947,0.640996128756212
"104","LC","C",0.26,"D3",45,10,2,"focal",38.10444,0,0,176.50146,0,145.46979,15.0233,18.03984,0,0,0,45.05825,0,32.49084,41.11108,"D3 45",1362.3,39.31897,-120.65744,2022,479.30816,86.16933,393.13883,2.68061482271765,1.93535271615047,2.59454594084858,28852.9004299417,88227.8013146967,70535.5010510609,39575.7005897239,3.10292510071225,17.2537751245521,39.31897,-120.65744,1362.3,-0.000751045800311947,0.640996128756212
"105","LC","CW",0.37,"D3",28,10,1,"focal",91.68644,0,27.81282,320.35785,0,335.88495,20.88614,0,8.92481,9.24902,11.84902,455.65958,0,62.4575,11.90158,"D3 28",1362.3,39.31897,-120.65744,2022,1282.36319,476.48597,805.87722,3.10801104318162,2.67805011747952,2.90626887959878,28852.9004299417,88227.8013146967,70535.5010510609,39575.7005897239,3.10292510071225,17.2537751245521,39.31897,-120.65744,1362.3,-0.000751045800311947,0.640996128756212
"106","LC","CW",0.33,"D4",14,10,2,"focal",0,0,0,637.69391,35.9874,30.37357,0,9.66639,0,0,10.9045,96.75838,0,21.05511,40.30977,"D4 14",1362.3,39.31897,-120.65744,2022,850.78942,137.06815,713.72127,2.92982208059107,2.13693655117025,2.85352863959844,28852.9004299417,88227.8013146967,70535.5010510609,39575.7005897239,3.10292510071225,17.2537751245521,39.31897,-120.65744,1362.3,-0.000751045800311947,0.640996128756212
"107","LV1","C",0.15,"D1",28,4,1,"focal",0,0,198.04428,38.0809,44.98935,1562.80798,10.96738,254.03065,0,96.28424,25.33951,142.88864,11.83472,19.8246,6.28223,"D1 28",2593.416641,40.47471,-121.50486,2018,2354.37565,149.17087,2205.20478,3.37187575744811,2.17368402264458,3.3434489251846,6225.40009276569,143182.402133584,556334.808290034,123935.101846777,-3.08554414871979,9.37083312387889,40.47471,-121.50486,2593.416641,5.26235010222906,1.45403493664994
"108","LV1","C",0.21,"D2",13,9,1,"focal",0,0,87.97322,14.28337,26.54496,1524.78894,0,120.92133,35.55731,13.51169,11.52476,436.35419,65.77213,100.99244,8.24176,"D2 13",2593.416641,40.47471,-121.50486,2018,2268.17677,480.15326,1788.02351,3.35567689821203,2.6813798818517,3.25237322486043,6225.40009276569,143182.402133584,556334.808290034,123935.101846777,-3.08554414871979,9.37083312387889,40.47471,-121.50486,2593.416641,5.26235010222906,1.45403493664994
"109","LV1","C",0.26,"D1",11,9,2,"focal",0,0,183.31104,12.27459,15.18577,1437.84912,0,143.41393,0,16.03297,29.05006,24.00856,7.76045,20.33657,0,"D1 11",2593.416641,40.47471,-121.50486,2018,1832.07598,24.00856,1808.06742,3.26294348080044,1.38036611245984,3.25721462060177,6225.40009276569,143182.402133584,556334.808290034,123935.101846777,-3.08554414871979,9.37083312387889,40.47471,-121.50486,2593.416641,5.26235010222906,1.45403493664994
"110","LV1","CW",0.24,"D2",23,9,1,"focal",0,0,26.55971,14.46469,0,732.34485,0,46.92445,37.4972,0,25.24624,44.38782,12.95773,25.65564,8.67443,"D2 23",2593.416641,40.47471,-121.50486,2018,910.85315,90.55945,820.2937,2.959448364585,1.95693377622615,2.91396937610572,6225.40009276569,143182.402133584,556334.808290034,123935.101846777,-3.08554414871979,9.37083312387889,40.47471,-121.50486,2593.416641,5.26235010222906,1.45403493664994
"111","LV1","CW",0.27,"D6",32,9,2,"focal",0,0,57.62883,25.14635,0,881.99683,0,48.82531,96.20867,33.1007,35.91216,24.87068,95.06173,55.80426,0,"D6 32",2593.416641,40.47471,-121.50486,2018,1167.77737,121.07935,1046.69802,3.06736005493706,2.08307008083284,3.01982140262971,6225.40009276569,143182.402133584,556334.808290034,123935.101846777,-3.08554414871979,9.37083312387889,40.47471,-121.50486,2593.416641,5.26235010222906,1.45403493664994
"112","LV1","C",0.15,"D2",16,10,1,"focal",0,0,66.41347,0,11.26652,828.46246,0,83.92535,0,16.28141,18.03131,28.83213,0,9.97219,8.29109,"D2 16",2593.416641,40.47471,-121.50486,2018,1043.47243,37.12322,1006.34921,3.01848097888586,1.56964563908727,3.00274871000367,6225.40009276569,143182.402133584,556334.808290034,123935.101846777,-3.08554414871979,9.37083312387889,40.47471,-121.50486,2593.416641,5.26235010222906,1.45403493664994
"113","LV1","C",0.3,"D5",25,10,2,"focal",24.88098,0,0,338.54361,0,138.47664,60.53103,0,0,0,21.15788,33.96011,0,77.35586,47.70156,"D5 25",2593.416641,40.47471,-121.50486,2018,644.09393,81.66167,562.43226,2.80894920634435,1.91201825710019,2.75007022299714,6225.40009276569,143182.402133584,556334.808290034,123935.101846777,-3.08554414871979,9.37083312387889,40.47471,-121.50486,2593.416641,5.26235010222906,1.45403493664994
"114","LV1","CW",0.06,"D6",10,10,1,"focal",0,109.89437,0,23.58444,0,522.19464,0,0,0,0,19.21941,39.42099,19.99461,80.87325,75.8355,"D6 10",2593.416641,40.47471,-121.50486,2018,770.92994,115.25649,655.67345,2.88701491235199,2.06166538952225,2.81668759825864,6225.40009276569,143182.402133584,556334.808290034,123935.101846777,-3.08554414871979,9.37083312387889,40.47471,-121.50486,2593.416641,5.26235010222906,1.45403493664994
"115","LV1","CW",0.33,"D2",29,10,2,"focal",0,0,146.28227,0,12.1191,844.88776,0,104.96101,26.36003,14.37253,43.96533,55.32686,17.10872,44.45357,11.35358,"D2 29",2593.416641,40.47471,-121.50486,2018,1215.66314,93.04047,1122.62267,3.08481324869769,1.96867189559282,3.05023380802128,6225.40009276569,143182.402133584,556334.808290034,123935.101846777,-3.08554414871979,9.37083312387889,40.47471,-121.50486,2593.416641,5.26235010222906,1.45403493664994
"116","LV1","C",0.27,"D6",25,13,1,"focal",0,0,31.47553,14.48898,10.30586,827.21899,0,47.28451,6.18792,14.05087,48.97867,20.38012,0,46.55264,0,"D6 25",2593.416641,40.47471,-121.50486,2018,971.39278,26.56804,944.82474,2.98739487120021,1.42435951645085,2.97535125664696,6225.40009276569,143182.402133584,556334.808290034,123935.101846777,-3.08554414871979,9.37083312387889,40.47471,-121.50486,2593.416641,5.26235010222906,1.45403493664994
"117","LV1","C",0.29,"D1",12,13,2,"focal",0,0,19.23649,12.04793,0,1182.14868,0,58.84094,0,18.86548,42.86823,0,0,42.68518,63.03893,"D1 12",2593.416641,40.47471,-121.50486,2018,1354.17845,63.03893,1291.13952,3.13167589828096,1.79960883298658,3.11097317448345,6225.40009276569,143182.402133584,556334.808290034,123935.101846777,-3.08554414871979,9.37083312387889,40.47471,-121.50486,2593.416641,5.26235010222906,1.45403493664994
"118","LV1","CW",0.27,"D3",41,13,1,"focal",0,0,87.2592,26.85467,0,1864.04272,109.86611,0,145.29639,21.26746,50.88174,135.92429,95.86389,151.94122,7.45049,"D3 41",2593.416641,40.47471,-121.50486,2018,2397.96133,288.67117,2109.29016,3.37984217530035,2.46040341243935,3.32413632664275,6225.40009276569,143182.402133584,556334.808290034,123935.101846777,-3.08554414871979,9.37083312387889,40.47471,-121.50486,2593.416641,5.26235010222906,1.45403493664994
